StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,musicaccess,sad.song,sad.song.artist,ProlificID,deq_1_1,deq_1_2,deq_1_3,deq_1_4,mip.timinmg_First Click,mip.timinmg_Last Click,mip.timinmg_Page Submit,mip.timinmg_Click Count,deq_2_1,deq_2_2,deq_2_3,deq_2_4,song.timing_First Click,song.timing_Last Click,song.timing_Page Submit,song.timing_Click Count,deq_3_1,deq_3_2,deq_3_3,deq_3_4,reg.use_1,mecscale_1,mecscale_2,mecscale_3,mecscale_4,mecscale_5,mecscale_6,mecscale_7,mecscale_8,rrq_1,rrq_2,rrq_3,rrq_4,rrq_5,rrq_6,rrq_7,rrq_8,rrq_9,rrq_10,rrq_11,rrq_12,musebaq_1,musebaq_2,musebaq_3,musebaq_4,musebaq_5,musebaq_6,musebaq_7,musebaq_8,musebaq_9,age,gender,hours.listen,Q77
2018-12-05 20:06:03,2018-12-05 20:21:20,0,*******,100,916,1,2018-12-05 20:21:20,R_2TY6yiVdBgP8UCN,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Headlights,Eminem,55057a56fdf99b5b566a70bb,1,1,2,2,0,0,146.513,0,1,1,2,2,0,0,181.201,0,1,2,3,2,0,2,1,1,1,1,1,2,2,4,3,5,5,3,1,3,4,2,1,3,2,2,2,3,2,2,3,2,4,1,8,1,1,1
2018-12-05 20:12:56,2018-12-05 20:22:59,0,*******,100,603,1,2018-12-05 20:23:00,R_2XnEHmdg6x3947c,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Angels,Robbie Williams,5c02fa8ee6eafc0001f6d447,3,1,3,3,0,0,145.989,0,5,5,7,5,0,0,181.466,0,4,4,4,2,76,2,1,2,1,1,1,2,2,5,4,5,4,3,1,4,4,1,1,4,4,2,2,2,4,4,4,1,4,1,2,1,3,1
2018-12-05 20:12:45,2018-12-05 20:23:16,0,*******,100,630,1,2018-12-05 20:23:17,R_vjz6lLW8RrWiLId,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Burn,Hamilton Cast,5a1dd84bab721b0001ef9665,1,1,3,2,0,0,148.251,0,2,2,3,2,0,0,181.482,0,2,3,3,3,72,2,1,1,1,1,1,2,2,3,4,5,4,5,2,3,4,1,1,3,4,3,4,4,4,5,3,3,4,3,4,1,4,5
2018-12-05 20:15:59,2018-12-05 20:24:46,0,*******,100,526,1,2018-12-05 20:24:46,R_eqvznL4dnRHjeLf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Sun in an empty room,The Weakerthans,5bcdb99f3a99c4000153d33c,3,1,2,3,0,0,138.034,0,3,4,4,3,0,0,180.083,0,4,3,4,3,92,2,1,1,1,1,1,2,1,4,5,4,5,5,1,5,4,1,2,5,5,5,5,5,5,5,4,4,5,3,5,0,5,1
2018-12-05 20:00:59,2018-12-05 20:26:33,0,*******,100,1533,1,2018-12-05 20:26:33,R_1irh2Qj2wgV5zWd,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Try sleeping with a broken heart,Alecia keys,5b561ac10266020001797434,5,1,2,3,0,0,157,0,3,1,3,3,0.893,144.439,180.173,10,3,2,4,2,74,2,1,1,2,1,1,2,2,4,5,4,4,3,2,4,4,3,2,4,4,4,2,4,4,4,2,4,4,2,2,0,2,4
2018-12-05 20:21:12,2018-12-05 20:29:55,0,*******,100,522,1,2018-12-05 20:29:55,R_3FLJUaO9tyAKvMl,*******,*******,*******,*******,*******,*******,anonymous,EN,1,stargirl interlude,the weeknd + lana del rey,5bf7f343acf58d00011499c7,3,1,5,4,0,0,133.516,0,3,1,5,4,0,0,181.246,0,3,1,5,5,83,2,2,2,1,1,1,2,2,4,4,4,4,4,2,4,4,1,2,4,4,4,4,4,4,4,4,4,4,2,3,1,7,3
2018-12-05 20:21:36,2018-12-05 20:30:52,0,*******,100,556,1,2018-12-05 20:30:53,R_d11eZ1rj2VwM8Vj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lost without you,Freya Ridings,5bb387335c1bce0001c04a95,5,1,2,3,0,0,140.709,0,5,2,3,1,54.338,168.428,180.208,3,4,5,6,1,12,1,1,2,1,1,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,3,4,4,5,5,5,3,4,2,1,1,3,1
2018-12-05 20:18:27,2018-12-05 20:31:07,0,*******,100,760,1,2018-12-05 20:31:08,R_1i9xmOFuAeTnyax,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Albatross,Fleetwood Mac,5bc65c2b394f390001e09692,1,2,4,1,0,0,143.013,0,1,3,4,1,0,0,181.634,0,2,4,5,1,61,2,1,2,1,1,1,2,2,4,2,4,4,2,2,4,4,2,4,5,4,5,5,5,5,5,5,3,5,5,5,0,4,1
2018-12-05 20:21:07,2018-12-05 20:31:33,0,*******,100,625,1,2018-12-05 20:31:33,R_w0Ge97GJKcyHyeJ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Tears in Heaven,"Eric Clapton ",578ce1bdc9abeb0001af3163,2,1,1,2,29.485,136.771,139.061,7,2,3,3,2,0,0,181.2,0,2,4,3,2,60,2,1,2,1,1,1,2,2,4,5,2,4,3,2,4,4,3,4,4,4,4,5,4,5,4,4,2,3,2,7,0,2,3
2018-12-05 20:23:41,2018-12-05 20:34:07,0,*******,100,625,1,2018-12-05 20:34:07,R_2Ehknc618jKensU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Weep,Ryan Mark,5b801639a0c52e0001ac2af5,3,1,2,1,0,0,154.594,0,2,1,2,1,0,0,181.316,0,2,3,3,1,60,1,2,2,2,1,1,2,2,3,2,3,4,3,2,4,4,2,3,3,4,4,4,4,4,4,3,2,2,1,4,0,3,6
2018-12-05 20:34:27,2018-12-05 20:34:54,0,*******,100,26,1,2018-12-05 20:34:54,R_2VqcRazb9L6am6w,*******,*******,*******,*******,*******,*******,anonymous,EN,2,Happier,Ed Sheeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 20:25:39,2018-12-05 20:36:47,0,*******,100,668,1,2018-12-05 20:36:48,R_3kzVFeQ3EemKdvQ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Somewhere Only We Know,Keane,5b917dcc02a76000015c7a4e,2,2,3,4,0,0,139.974,0,2,3,4,3,0,0,180.107,0,2,3,3,2,30,2,1,2,1,1,1,2,2,5,4,4,5,5,1,5,4,1,1,5,5,4,4,4,3,4,4,3,4,2,8,1,3,1
2018-12-05 20:30:11,2018-12-05 20:38:51,0,*******,100,520,1,2018-12-05 20:38:52,R_3R3j5O4EWbr3nLI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Halo ",Rhianna,5b88005da55bb900018b0393,5,2,3,2,1.644,147.201,147.975,3,5,6,6,5,0,0,181.222,0,4,3,5,4,43,2,1,1,2,1,1,2,2,5,4,4,5,5,2,4,4,2,2,4,4,4,3,3,2,4,4,5,4,4,1,1,2,6
2018-12-05 20:30:29,2018-12-05 20:42:12,0,*******,100,702,1,2018-12-05 20:42:12,R_3RrnP5Fl6euePuA,*******,*******,*******,*******,*******,*******,anonymous,EN,1,A little piece of heaven,Avenged Sevenfold,5bbcc67dac45e6000131f9a7,6,1,5,6,141.336,141.737,142.941,2,6,3,6,5,0,0,181.328,0,4,3,7,6,32,1,1,1,2,1,2,2,2,5,5,5,5,5,1,5,5,1,1,4,5,4,4,5,2,4,4,5,4,2,8,0,2,1
2018-12-05 20:31:33,2018-12-05 20:42:25,0,*******,100,652,1,2018-12-05 20:42:26,R_3stgyJiCoSr9Lv6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Chasing cars ",Coldplay,5bc485888f4bac00011165e9,5,1,2,2,0,0,146.698,0,4,3,5,4,0,0,180.031,0,5,2,5,4,75,2,1,2,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,3,2,2,4,4,5,4,4,4,2,2,1,2,1
2018-12-05 20:26:11,2018-12-05 20:42:28,0,*******,100,976,1,2018-12-05 20:42:28,R_1d4FtnGECG2wwIH,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Misery,The Gaslight Anthem,5baa25bd15c04e000126c835,1,1,1,2,154.657,154.657,157.347,1,2,2,3,2,2.467,41.273,181.251,3,3,1,3,3,70,2,2,2,1,1,1,2,2,4,4,4,4,4,3,3,4,2,3,3,4,2,4,4,4,5,3,4,4,3,7,0,4,4
2018-12-05 20:31:05,2018-12-05 20:43:09,0,*******,100,724,1,2018-12-05 20:43:09,R_VX1vFnkPFBkYBq1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Chasing cars,"Snow patrol ",ea944@york.ac.uk,3,1,2,1,142.5,142.5,143.389,1,1,1,3,1,8.416,147.129,180.034,5,4,1,3,3,100,2,1,1,1,1,1,2,2,3,2,3,2,4,5,2,3,4,2,2,1,1,5,5,5,5,2,4,5,1,1,1,4,5
2018-12-05 20:31:05,2018-12-05 20:43:41,0,*******,100,756,1,2018-12-05 20:43:42,R_2uJ4jlRhr1rOBPG,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Supermarket Flowers,Ed Sheeran,5a48f5f5b77a5000014a9296,1,2,1,1,0,0,212.151,0,1,2,3,1,0,0,180.115,0,1,4,4,2,60,2,2,1,2,1,1,2,2,4,4,5,4,3,2,4,4,2,4,4,4,4,5,5,4,4,5,4,4,5,7,1,4,3
2018-12-05 20:31:58,2018-12-05 20:44:24,0,*******,100,745,1,2018-12-05 20:44:24,R_26bSt35PSfeCKXH,*******,*******,*******,*******,*******,*******,anonymous,EN,1,set fire to the third bar,snow patrol,5bf299976f97050001e6895e,5,1,5,5,0,0,131.128,0,6,5,6,5,0,0,180.108,0,7,4,6,7,19,2,1,1,1,1,1,2,2,4,3,5,4,5,1,5,4,1,1,5,5,5,5,5,4,5,5,2,5,2,6,1,4,4
2018-12-05 20:33:04,2018-12-05 20:46:05,0,*******,100,781,1,2018-12-05 20:46:06,R_2dtee1di5Oc6o50,*******,*******,*******,*******,*******,*******,anonymous,EN,1,How to save a life,the fray,5b29a5197297750001c75a5b,2,1,1,1,117.312,117.312,141.133,1,1,2,2,1,0,0,180.121,0,2,3,3,2,10,2,2,1,1,1,1,2,2,2,2,3,3,2,3,3,3,4,3,3,3,1,1,2,2,2,2,3,2,1,3,0,3,1
2018-12-05 20:32:38,2018-12-05 20:46:15,0,*******,100,816,1,2018-12-05 20:46:16,R_3eskpJwECsmvo0A,*******,*******,*******,*******,*******,*******,anonymous,EN,1,You are not alone,Micheal Jackson,5bf827457b270f0001de9774,3,1,2,2,159.815,164.648,165.931,7,3,1,3,2,17.566,17.566,180.021,1,3,3,4,3,1,2,1,1,1,2,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,4,3,4,2,4,4,2,4,4,6,1,4,4
2018-12-05 20:35:55,2018-12-05 20:46:30,0,*******,100,634,1,2018-12-05 20:46:30,R_3g1smT9phiV4rVd,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Cinderella ",Steven Curtis Chapman,5ba0eb1acc5dd00001671720,1,1,1,1,142.59,143.919,149.145,2,1,2,5,1,0,0,180.066,0,1,1,6,2,76,1,1,1,2,1,1,2,1,2,2,2,4,5,2,5,5,1,2,5,5,2,4,4,4,5,2,2,4,1,8,1,2,1
2018-12-05 20:39:47,2018-12-05 20:50:35,0,*******,100,648,1,2018-12-05 20:50:35,R_0JSjiAGOeadPrXP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Mad World,Gary Jules,5beb499b0af61d0001969f4c,1,1,1,1,144.693,144.693,145.134,1,1,1,1,1,3.273,3.273,180.037,1,2,1,1,2,72,2,2,1,1,1,1,2,2,2,2,2,4,2,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,2,8,0,2,4
2018-12-05 20:39:35,2018-12-05 20:52:01,0,*******,100,746,1,2018-12-05 20:52:01,R_2aCY50nh6H7btcq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,stop crying your heart out,oasis,58230f1231ec4e0001d1e7f4,4,1,4,4,39.179,112.732,131.593,2,4,1,4,4,0,0,181.024,0,4,1,4,4,0,1,1,1,2,1,1,2,1,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,7,1,2,1
2018-12-05 20:38:05,2018-12-05 20:53:32,0,*******,100,926,1,2018-12-05 20:53:32,R_3HtujzHY55KFfd8,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Happier,marshmello and bastille,5be608ff1781990001f7d3c2,3,5,6,7,1.479,1.479,147.673,1,3,6,6,6,7.003,121.8,180.012,2,2,1,5,3,82,1,1,1,2,2,1,1,2,4,4,5,2,2,1,4,4,3,1,3,4,2,4,5,4,4,5,1,4,4,2,1,5,3
2018-12-05 20:46:23,2018-12-05 20:54:58,0,*******,100,515,1,2018-12-05 20:54:59,R_4JFLmHUNAACcAs9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,the long and winding road,the beatles,5ab552656db3e700011bea12,1,1,1,1,0,0,140.55,0,1,2,2,1,0,0,180.118,0,2,2,3,2,63,2,1,1,2,1,1,2,2,4,4,3,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,1,8,3
2018-12-05 20:47:25,2018-12-05 20:56:39,0,*******,100,554,1,2018-12-05 20:56:40,R_8Iy1z3U6eNI8epX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"XOXO ",EDEN,5c06e57da4e5fc000174ecd9,3,1,1,2,0,0,143.589,0,2,4,5,1,0,0,180.132,0,3,1,4,2,100,2,1,2,1,2,1,2,2,4,5,4,5,5,1,4,4,1,1,5,4,4,5,5,5,5,5,5,5,2,3,1,5,4
2018-12-05 20:49:48,2018-12-05 20:58:53,0,*******,100,545,1,2018-12-05 20:58:54,R_3p5bFMn5SgZzPFE,*******,*******,*******,*******,*******,*******,anonymous,EN,1,if i die young,julia sheer,5c05b9086c5dfd00018eafa1,5,4,4,5,52.452,52.452,138.224,1,5,5,6,4,0,0,181.92,0,5,5,5,5,39,2,1,2,1,1,1,2,1,4,4,3,4,3,2,4,2,3,5,4,3,2,2,2,2,4,4,3,4,1,5,0,2,1
2018-12-05 20:48:25,2018-12-05 20:59:22,0,*******,100,657,1,2018-12-05 20:59:22,R_2WMBGrOAIs9d2lT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,When you love someone,James TW,5aa7bd514eecca0001de02d8,2,1,2,2,147.378,147.378,148.412,1,2,2,3,2,22.98,22.98,181.742,1,3,3,3,2,14,1,1,1,1,1,1,2,2,4,4,4,4,4,2,5,4,2,2,4,4,4,4,4,4,5,5,2,4,2,2,1,5,4
2018-12-05 20:47:06,2018-12-05 21:00:29,0,*******,100,802,1,2018-12-05 21:00:29,R_2s4v7Gs7jclbs2f,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Forever Rain ",RM,5be34c3b24f70e00018af804,2,1,3,6,0,0,214.738,0,2,7,6,6,0,0,180.02,0,4,1,5,6,100,2,1,1,1,1,1,2,2,5,4,4,5,4,1,4,4,1,1,5,5,5,5,5,5,5,5,5,5,5,4,1,5,3
2018-12-05 20:53:47,2018-12-05 21:04:53,0,*******,100,666,1,2018-12-05 21:04:53,R_1r6qV4ye2PBuUv2,*******,*******,*******,*******,*******,*******,anonymous,EN,1,By The Grace Of God,Katy Perry,5bf352b721b91000019e1899,3,1,2,2,12.386,12.386,145.248,1,4,2,3,3,64.56,64.56,180.009,1,3,3,4,3,95,1,1,2,1,1,1,2,1,4,3,4,4,4,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,3,1
2018-12-05 20:50:55,2018-12-05 21:05:19,0,*******,100,863,1,2018-12-05 21:05:19,R_2OVIrwnbI7NBxhS,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"When we were young ",Adele,5b745aefcaefde0001f08744,2,1,1,1,0,0,147.835,0,2,2,2,1,0,0,180.111,0,2,1,2,2,30,2,1,1,1,1,1,2,2,4,4,3,4,5,2,3,3,1,3,4,3,3,2,3,2,3,4,4,4,2,2,1,3,3
2018-12-05 20:53:41,2018-12-05 21:09:20,0,*******,100,939,1,2018-12-05 21:09:21,R_2YP896uOVQT7o1R,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Blue On Blue,Bobby Vinton,5baa3265c0a8c000014bea73,1,1,1,1,373.948,373.948,374.605,1,1,5,6,1,0,0,181.558,0,1,1,4,1,81,2,1,1,1,1,1,2,2,3,4,1,3,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,5,3,8,0,8,1
2018-12-05 20:50:46,2018-12-05 21:11:50,0,*******,100,1263,1,2018-12-05 21:11:50,R_2OOt5QqDNIvRioz,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Slide Away,Oasis,5b8a720a4457e80001f2565f,3,3,3,3,9.324,737.46,739.917,4,3,3,3,3,0,0,180.175,0,2,2,2,2,21,2,1,1,1,1,1,2,1,5,4,5,5,4,2,3,3,3,1,4,4,3,3,3,4,2,3,4,5,3,2,1,2,1
2018-12-05 20:52:26,2018-12-05 21:12:00,0,*******,100,1173,1,2018-12-05 21:12:01,R_9oF8Mftcrn842gV,*******,*******,*******,*******,*******,*******,anonymous,EN,1,There's A Reason Why,Blossoms,5be9853a68e6b300014fd318,2,1,2,2,0,0,623.624,0,2,4,4,2,0,0,180.096,0,5,1,5,3,19,1,1,1,1,1,1,2,1,5,5,5,4,4,1,4,4,1,1,4,4,4,4,4,4,4,4,3,2,4,2,1,3,1
2018-12-05 21:02:14,2018-12-05 21:13:00,0,*******,100,646,1,2018-12-05 21:13:00,R_2Yz7yVNIl5yRQck,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Forget where we were,Ben Howard,5b55d570d5ae71000102fb6e,4,1,2,3,0,0,142.236,0,3,3,3,3,0,0,180.1,0,3,3,3,3,100,2,1,2,2,2,1,2,2,4,3,4,4,4,1,2,4,2,2,4,3,4,4,4,3,5,4,2,2,1,2,1,5,2
2018-12-05 21:04:20,2018-12-05 21:14:05,0,*******,100,585,1,2018-12-05 21:14:06,R_3QFBkTsJ7dVxsTb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,gnossienne no 1,Erik satie,5aa308f0b5e2110001c71eb5,2,1,1,1,0,0,142.273,0,1,1,2,1,0,0,180.023,0,2,1,2,1,24,2,1,2,2,2,1,2,2,5,5,5,5,5,2,5,5,2,2,3,4,4,4,4,4,4,4,4,4,4,7,1,2,4
2018-12-05 21:03:32,2018-12-05 21:14:59,0,*******,100,686,1,2018-12-05 21:14:59,R_p3sVEHC1WuHfLhf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"songbird ",Fleetwood Mac,599973b4336b6b000159e62d,1,1,2,1,0,0,140.648,0,1,1,3,1,0,0,181.796,0,1,1,2,1,72,2,2,1,1,1,1,2,2,4,5,5,5,5,1,5,5,1,1,5,5,4,5,5,5,5,5,4,4,3,4,0,3,2
2018-12-05 21:05:43,2018-12-05 21:15:16,0,*******,100,573,1,2018-12-05 21:15:17,R_3PI8dzRC6lvmMR5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Skinny Love,Birdy,5754420617f79f0007fbcd4a,2,1,1,2,0,0,134.415,0,2,2,3,2,74.044,74.044,180.046,1,2,3,2,2,72,2,1,1,1,1,1,2,2,4,4,4,4,3,4,3,4,3,4,2,2,4,4,4,4,4,5,5,5,1,6,0,4,5
2018-12-05 20:58:55,2018-12-05 21:15:23,0,*******,100,987,1,2018-12-05 21:15:24,R_1oBAMY3Ukflh5Cw,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Live forever,oasis,5a71d50a6923df0001efb33d,6,5,6,7,0,0,277.721,0,1,5,5,2,129.293,136.268,181.417,2,2,4,5,1,91,1,1,1,1,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,4,4,2,1,0,5,3
2018-12-05 21:05:46,2018-12-05 21:18:51,0,*******,100,784,1,2018-12-05 21:18:51,R_12JBAKeMgjdPnru,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lego house,"Edd shiren ","5beeed23 ",2,5,4,1,4.751,148.172,148.761,2,2,5,5,1,20.862,166.828,183.741,9,2,6,6,2,76,2,1,1,2,1,1,2,2,3,4,4,4,2,4,4,4,2,2,4,4,2,2,3,4,5,2,4,4,4,8,1,4,1
2018-12-05 21:06:51,2018-12-05 21:22:15,0,*******,100,924,1,2018-12-05 21:22:16,R_3sBrIUr4huaQ1Te,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Street Spirit,Radiohead,5c0522c69cfe460001799999,3,1,5,5,0,0,141.968,0,3,1,5,5,1.404,163.83,180.11,4,3,1,5,5,61,2,1,2,1,1,1,2,2,4,4,3,5,5,2,4,4,2,2,4,4,4,4,5,5,5,4,4,4,4,8,0,3,1
2018-12-05 21:15:46,2018-12-05 21:26:21,0,*******,100,635,1,2018-12-05 21:26:22,R_1H8k8Mc5Ek5Pt1n,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Hallelujah,Jeff buckley,5bafaa49c1f92d00011af231,4,3,5,5,0,0,141.133,0,3,3,4,3,0,0,180.034,0,4,3,5,5,82,1,1,1,1,2,1,2,2,1,5,5,4,4,4,4,4,2,4,4,5,4,4,5,5,5,3,1,4,3,4,0,4,6
2018-12-05 21:09:13,2018-12-05 21:26:57,0,*******,100,1063,1,2018-12-05 21:26:57,R_1itd0R7wkBYBrZK,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"fight song ",Rachel Platten,5beb92c7a90e1e0001ae30ec,2,1,2,1,9.093,127.128,261.414,5,4,5,6,4,161,163.87,180.158,4,4,5,7,6,94,1,1,1,1,1,1,2,2,4,4,5,4,2,2,4,4,4,5,5,2,4,2,2,2,4,4,4,2,2,6,1,2,1
2018-12-05 21:16:20,2018-12-05 21:28:22,0,*******,100,722,1,2018-12-05 21:28:23,R_1n0Ic9tZXvZLU1D,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Ain't nothing changed,Loyle Carner,5c02a6a34c14cf00019d0f67,2,1,1,1,0,0,145.752,0,2,1,4,1,54.604,54.604,180.007,1,2,1,4,2,70,2,1,1,2,1,1,2,1,3,4,4,4,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,0,8,1
2018-12-05 21:19:40,2018-12-05 21:28:51,0,*******,100,551,1,2018-12-05 21:28:51,R_a9kOQaPEpz3JWEx,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fruling in paris,Rammstein,5a6e411fe6cc4a0001b6d24b,5,3,5,4,0,0,138.886,0,5,5,4,5,0,0,180.107,0,6,4,6,5,81,2,1,1,1,1,1,2,2,2,4,4,4,4,2,4,4,2,2,4,4,5,5,4,4,5,4,4,4,4,6,0,5,3
2018-12-05 21:13:25,2018-12-05 21:29:29,0,*******,100,964,1,2018-12-05 21:29:30,R_31vKJ2Fyc8CalU1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The One That Got Away,Katy Perry,5bf44a04d7e7a70001d7a672,3,1,1,2,0,0,140.047,0,3,6,7,2,0,0,181.79,0,3,3,5,3,25,2,1,2,2,2,1,2,2,3,5,3,4,5,3,4,5,3,3,3,4,3,2,3,3,3,3,3,2,3,8,1,2,2
2018-12-05 21:19:30,2018-12-05 21:29:56,0,*******,100,626,1,2018-12-05 21:29:57,R_ZzbLUBEF90NEcUh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,mad world,gary jules,55897abbfdf99b7ae5007548,1,1,1,1,0,0,145.612,0,1,1,2,1,173.73,173.73,180.204,1,1,1,3,1,19,2,2,1,2,1,2,2,2,2,3,2,1,1,4,3,2,2,4,2,2,2,2,4,4,3,2,2,3,1,7,0,6,3
2018-12-05 21:20:00,2018-12-05 21:30:36,0,*******,100,636,1,2018-12-05 21:30:37,R_8wsKFnecFBxO2dj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Jesus Christ,Brand New,5b54d7a3184c610001757ac0,2,1,1,1,0,0,142.916,0,2,3,3,1,0,0,180.103,0,2,3,3,2,91,2,1,2,1,1,1,1,2,3,4,5,5,4,2,4,4,3,2,4,2,4,5,5,4,5,5,5,4,2,4,0,3,4
2018-12-05 21:18:04,2018-12-05 21:31:05,0,*******,100,781,1,2018-12-05 21:31:05,R_e3Xj5BdW3HIFEAN,*******,*******,*******,*******,*******,*******,anonymous,EN,1,When the night is long,Shelby Merry,5c0062ca0f7a5200011991dc,1,1,1,2,0,0,141.534,0,4,5,6,4,0,0,180.008,0,4,5,4,6,68,1,1,1,1,1,1,2,2,4,5,4,4,4,3,5,4,3,4,5,4,5,4,4,4,5,5,2,5,3,7,0,3,2
2018-12-05 21:20:34,2018-12-05 21:31:58,0,*******,100,683,1,2018-12-05 21:31:58,R_2ayaSBIc7I5XSjT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,9 crimes,Damien Rice,5aeafb6640daf700012ff503,2,1,1,1,0,0,141.242,0,2,1,3,1,0,0,201.321,0,2,1,4,2,20,2,1,2,1,2,1,2,2,4,4,4,4,4,3,4,4,2,2,4,4,4,3,3,2,4,4,4,4,2,6,1,8,4
2018-12-05 21:23:20,2018-12-05 21:32:27,0,*******,100,547,1,2018-12-05 21:32:28,R_V4ikG1iqmAHkmJj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,You'll be in my heart,Phil Collins,5b715eb5c555dd0001c4b5f4,1,1,1,1,0,0,141.253,0,1,1,3,1,0,0,180.111,0,1,5,5,2,93,2,1,1,2,1,1,2,2,4,4,5,4,4,2,5,5,2,2,4,4,4,4,4,2,4,5,4,5,5,5,1,6,1
2018-12-05 21:22:11,2018-12-05 21:33:02,0,*******,100,651,1,2018-12-05 21:33:03,R_31G9k1lTond2vMT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Sleepover,Hayley Kiyoko,5bf53df03968ce00018f01af,5,1,4,1,0,0,142.058,0,2,7,7,2,0,0,181.901,0,7,1,7,1,100,2,1,1,1,1,1,2,1,5,5,5,5,5,1,5,5,1,1,5,5,4,4,4,5,5,4,5,5,1,3,1,3,2
2018-12-05 21:19:46,2018-12-05 21:34:15,0,*******,100,869,1,2018-12-05 21:34:16,R_262pZEmkxxaD1al,*******,*******,*******,*******,*******,*******,anonymous,EN,1,bye bye,Mariah Carey,5bde2b2eee652a0001f03b43,1,2,3,3,0,0,180.704,0,4,6,7,3,0,0,180.128,0,6,7,7,6,19,2,1,1,1,1,1,2,2,4,4,4,5,4,2,4,4,2,2,5,4,2,3,4,2,1,2,2,2,1,6,1,3,1
2018-12-05 21:33:04,2018-12-05 21:34:21,0,*******,100,76,1,2018-12-05 21:34:21,R_2dQn4GrVY0ZM410,*******,*******,*******,*******,*******,*******,anonymous,EN,2,Lucid Dreams,Juice wrld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 21:24:35,2018-12-05 21:35:58,0,*******,100,682,1,2018-12-05 21:35:59,R_2wQw8QNK25ycO5t,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Good Riddance,Green Day,5ba28475cc5dd000016765c8,3,2,2,2,0,0,150.031,0,2,2,2,2,0,0,180.01,0,2,2,2,2,65,2,1,1,1,1,1,2,1,4,4,3,4,3,3,4,4,2,4,3,4,4,4,4,4,4,4,4,4,3,6,0,6,3
